visitorid,time_to_abandon_min,time_bucket,bucket_order
566041,"11,169866666666667",<30min,1
566117,"8,273466666666668",<30min,1
566146,"0,0",<30min,1
566271,"17590,860683333336",>24h,7
566280,"26,948183333333336",<30min,1
566312,"2,15285",<30min,1
566330,"0,0",<30min,1
566374,"1,0590166666666667",<30min,1
566445,"76,04683333333334",1-3h,3
566446,"0,0",<30min,1
566488,"781,4116333333333",12-24h,6
566538,"0,0",<30min,1
566567,"0,0",<30min,1
566784,"4714,389283333334",>24h,7
566815,"4075,4012",>24h,7
566865,"2,247183333333333",<30min,1
567042,"0,0",<30min,1
567127,"6049,935133333333",>24h,7
567253,"2,5533833333333336",<30min,1
567305,"0,0",<30min,1
567328,"30,831683333333334",30-60min,2
567344,"3,6918",<30min,1
567396,"0,0",<30min,1
567419,"52,56278333333333",30-60min,2
567493,"0,0",<30min,1
567497,"0,7766333333333333",<30min,1
567559,"38931,97038333334",>24h,7
567687,"4,742500000000001",<30min,1
567708,"3,5776166666666667",<30min,1
567807,"0,0",<30min,1
567846,"2,8862",<30min,1
567893,"46055,709383333335",>24h,7
567997,"0,0",<30min,1
568025,"4133,156633333333",>24h,7
568239,"0,35459999999999997",<30min,1
568347,"2913,3577999999998",>24h,7
568431,"0,0",<30min,1
568475,"5,07275",<30min,1
568603,"31954,128783333334",>24h,7
568610,"7480,517333333333",>24h,7
568626,"0,0",<30min,1
568668,"2,0076166666666664",<30min,1
568677,"0,0",<30min,1
568681,"1,9225333333333334",<30min,1
568795,"9,59305",<30min,1
568810,"0,0",<30min,1
568873,"0,0",<30min,1
568971,"8,355666666666666",<30min,1
569141,"0,0",<30min,1
569175,"1686,571",>24h,7
569418,"0,46485",<30min,1
569421,"1,3094333333333334",<30min,1
569482,"0,0",<30min,1
569698,"6784,446966666667",>24h,7
569719,"3,3199166666666664",<30min,1
569742,"0,0",<30min,1
569743,"12407,250866666667",>24h,7
569815,"22719,775833333333",>24h,7
569850,"5849,09505",>24h,7
569882,"3,7855666666666665",<30min,1
569884,"1,4560166666666667",<30min,1
569897,"0,0",<30min,1
569946,"10813,761233333333",>24h,7
569967,"0,31403333333333333",<30min,1
570002,"0,0",<30min,1
570054,"0,0",<30min,1
570091,"0,0",<30min,1
570136,"0,0",<30min,1
570276,"32,32508333333333",30-60min,2
570332,"0,0",<30min,1
570336,"0,0",<30min,1
570440,"9595,164333333332",>24h,7
570478,"0,0",<30min,1
570521,"0,0",<30min,1
570531,"643,83555",6-12h,5
570573,"0,0",<30min,1
570578,"0,0",<30min,1
570610,"2,6246666666666667",<30min,1
570645,"21,309483333333333",<30min,1
570844,"10,581283333333333",<30min,1
570847,"0,0",<30min,1
570947,"0,0",<30min,1
570956,"0,0",<30min,1
571096,"0,2526833333333333",<30min,1
571155,"0,0",<30min,1
571249,"11,358383333333334",<30min,1
571281,"0,0",<30min,1
571374,"64,00948333333334",1-3h,3
571408,"6,006316666666667",<30min,1
571468,"4440,6257000000005",>24h,7
571487,"311,42153333333334",3-6h,4
571513,"0,0",<30min,1
571570,"0,0",<30min,1
571626,"116542,99103333334",>24h,7
571791,"4,335233333333333",<30min,1
571916,"4,213283333333333",<30min,1
572064,"4214,014483333333",>24h,7
572088,"5,620133333333333",<30min,1
572117,"30,745549999999998",30-60min,2
572124,"0,0",<30min,1
572200,"0,0",<30min,1
572357,"0,0",<30min,1
572359,"1476,10445",>24h,7
572366,"0,12591666666666665",<30min,1
572411,"46,26956666666667",30-60min,2
572446,"0,0005166666666666667",<30min,1
572448,"0,0",<30min,1
572449,"10964,182633333334",>24h,7
572484,"0,0",<30min,1
572693,"0,0",<30min,1
572695,"0,0",<30min,1
572758,"0,0",<30min,1
572869,"0,0",<30min,1
572885,"0,0",<30min,1
573137,"0,0",<30min,1
573208,"82936,54193333333",>24h,7
573251,"0,0",<30min,1
573259,"0,0",<30min,1
573266,"0,0",<30min,1
573275,"0,0",<30min,1
573289,"48,86353333333333",30-60min,2
573339,"59856,887",>24h,7
573414,"0,6963333333333334",<30min,1
573498,"3,1020666666666665",<30min,1
573546,"0,4611166666666667",<30min,1
573552,"18720,33093333333",>24h,7
573554,"8,131633333333333",<30min,1
573617,"0,0",<30min,1
573642,"1,7198166666666665",<30min,1
573667,"0,0",<30min,1
573669,"0,23893333333333333",<30min,1
573756,"34704,92061666666",>24h,7
573948,"77654,25989999999",>24h,7
574102,"0,0",<30min,1
574206,"0,0",<30min,1
574320,"0,0",<30min,1
574499,"0,0",<30min,1
574633,"0,0",<30min,1
574722,"0,0",<30min,1
574946,"915,4293833333334",12-24h,6
574972,"7,326116666666667",<30min,1
574975,"0,0",<30min,1
574983,"9,1899",<30min,1
575112,"2952,3787833333336",>24h,7
575189,"1,2057",<30min,1
575247,"12,43575",<30min,1
575249,"244,86634999999998",3-6h,4
575261,"0,6761166666666667",<30min,1
575263,"30,762166666666666",30-60min,2
575361,"0,0",<30min,1
575420,"37171,38015",>24h,7
575457,"0,0",<30min,1
575468,"2,2373166666666666",<30min,1
575506,"0,2690166666666666",<30min,1
575509,"0,0",<30min,1
575600,"25114,194316666668",>24h,7
575672,"0,16083333333333333",<30min,1
575675,"0,0",<30min,1
575687,"0,18331666666666668",<30min,1
575690,"4155,227316666666",>24h,7
575748,"0,82625",<30min,1
575757,"0,0",<30min,1
575780,"2564,2932833333334",>24h,7
575782,"1,1986833333333335",<30min,1
575867,"1,6561333333333332",<30min,1
575922,"69,05865",1-3h,3
575976,"0,11063333333333333",<30min,1
576012,"0,0",<30min,1
576037,"12,11745",<30min,1
576109,"4,921416666666667",<30min,1
576202,"0,0",<30min,1
576337,"0,0",<30min,1
576346,"0,0",<30min,1
576358,"0,0",<30min,1
576370,"0,0",<30min,1
576409,"12,811083333333332",<30min,1
576462,"73,3087",1-3h,3
576608,"9780,02505",>24h,7
576683,"12,387699999999999",<30min,1
576851,"0,25936666666666663",<30min,1
576881,"0,0",<30min,1
576927,"2532,3370166666664",>24h,7
576994,"0,0",<30min,1
577035,"0,23645",<30min,1
577130,"7,426150000000001",<30min,1
577148,"0,0",<30min,1
577176,"0,0",<30min,1
577296,"23299,141133333334",>24h,7
577377,"1,0598333333333334",<30min,1
577390,"13,317450000000001",<30min,1
577444,"0,0",<30min,1
577500,"0,7414000000000001",<30min,1
577516,"6,303366666666666",<30min,1
577604,"85,69426666666666",1-3h,3
577656,"1345,3449166666667",12-24h,6
577661,"8,525466666666667",<30min,1
577739,"0,0",<30min,1
577741,"0,0",<30min,1
577805,"4,59505",<30min,1
577842,"8044,45705",>24h,7
577955,"245,5058666666667",3-6h,4
578006,"0,4232166666666667",<30min,1
578020,"0,0023666666666666667",<30min,1
578100,"0,0",<30min,1
578184,"0,0",<30min,1
578213,"6,721916666666667",<30min,1
578231,"29670,490316666666",>24h,7
578482,"0,0",<30min,1
578510,"19,0396",<30min,1
578542,"0,0",<30min,1
578548,"5516,66035",>24h,7
578711,"1,4593666666666667",<30min,1
578804,"0,0",<30min,1
578821,"0,0",<30min,1
578824,"2579,9551333333334",>24h,7
578829,"7406,5282",>24h,7
578866,"1,0550666666666666",<30min,1
578898,"0,0",<30min,1
578954,"1301,6515833333333",12-24h,6
579012,"22,80796666666667",<30min,1
579019,"0,0",<30min,1
579067,"0,0",<30min,1
579172,"163494,58126666668",>24h,7
579210,"6,768050000000001",<30min,1
579398,"4,0389333333333335",<30min,1
579435,"0,0",<30min,1
579491,"17,516683333333333",<30min,1
579599,"17,36695",<30min,1
579618,"9,178866666666666",<30min,1
579695,"0,43498333333333333",<30min,1
579746,"0,0",<30min,1
579762,"0,0",<30min,1
579763,"83471,72976666667",>24h,7
579764,"627,8747666666666",6-12h,5
579852,"1,7121833333333332",<30min,1
579855,"0,0",<30min,1
579962,"0,0",<30min,1
580016,"0,0",<30min,1
580141,"1045,3342833333334",12-24h,6
580163,"0,0",<30min,1
580178,"0,6718166666666666",<30min,1
580204,"0,0",<30min,1
580479,"0,0",<30min,1
580658,"0,0",<30min,1
580669,"143,47591666666668",1-3h,3
580681,"0,0",<30min,1
580806,"0,0",<30min,1
580867,"27,227683333333335",<30min,1
580893,"0,0",<30min,1
580932,"0,8151666666666666",<30min,1
580940,"0,0",<30min,1
581026,"5,002566666666667",<30min,1
581156,"46,230599999999995",30-60min,2
581173,"0,34885",<30min,1
581238,"3,62075",<30min,1
581244,"5,808583333333333",<30min,1
581298,"838,1682666666667",12-24h,6
581391,"58,161516666666664",30-60min,2
581438,"1,2237833333333334",<30min,1
581476,"56,52473333333333",30-60min,2
581492,"0,0",<30min,1
581499,"1,4568",<30min,1
581567,"0,0",<30min,1
581593,"0,0",<30min,1
581595,"0,0",<30min,1
581604,"493,17255",6-12h,5
581702,"0,0",<30min,1
581788,"62936,21688333333",>24h,7
581895,"0,0",<30min,1
581954,"12,177950000000001",<30min,1
581967,"24,6184",<30min,1
582090,"12542,562966666668",>24h,7
582160,"19,237483333333333",<30min,1
582207,"3529,291466666667",>24h,7
582272,"120527,13954999999",>24h,7
582348,"1,2501166666666668",<30min,1
582349,"17,031116666666666",<30min,1
582370,"60,407466666666664",1-3h,3
582383,"3,9168333333333334",<30min,1
582396,"1386,8793333333333",12-24h,6
582490,"0,0",<30min,1
582546,"0,8236",<30min,1
582600,"47452,203100000006",>24h,7
582812,"0,0",<30min,1
582863,"0,0",<30min,1
582917,"19,35295",<30min,1
582943,"0,0",<30min,1
582965,"20,485133333333334",<30min,1
582990,"0,0",<30min,1
582997,"0,0",<30min,1
583021,"15909,176816666668",>24h,7
583043,"3,3277666666666668",<30min,1
583059,"2262,9561666666664",>24h,7
583166,"25003,237650000003",>24h,7
583296,"0,0",<30min,1
583311,"7653,542033333333",>24h,7
583324,"0,0",<30min,1
583410,"18,237816666666667",<30min,1
583492,"7939,716766666666",>24h,7
583498,"0,0",<30min,1
583501,"0,0",<30min,1
583514,"0,23436666666666667",<30min,1
583606,"0,0",<30min,1
583623,"38,095733333333335",30-60min,2
583624,"4,6594999999999995",<30min,1
583626,"0,25033333333333335",<30min,1
583629,"4336,751333333333",>24h,7
583704,"0,0",<30min,1
583705,"0,0",<30min,1
583752,"0,0",<30min,1
583777,"0,0",<30min,1
583913,"12,789299999999999",<30min,1
583984,"77,34095",1-3h,3
584056,"0,0",<30min,1
584081,"0,0",<30min,1
584111,"0,0",<30min,1
584132,"28122,161933333333",>24h,7
584182,"8738,03225",>24h,7
584183,"14,558516666666666",<30min,1
584190,"110582,1035",>24h,7
584192,"0,0",<30min,1
584211,"3,5923833333333333",<30min,1
584247,"0,07756666666666666",<30min,1
584395,"0,0",<30min,1
584485,"0,0",<30min,1
584524,"0,0",<30min,1
584541,"0,0",<30min,1
584579,"2,24235",<30min,1
584580,"3,2324333333333333",<30min,1
584583,"0,0",<30min,1
584586,"2,501916666666667",<30min,1
584703,"20,05005",<30min,1
584722,"1,1818333333333333",<30min,1
584736,"0,0",<30min,1
584767,"0,0",<30min,1
584774,"0,0",<30min,1
584796,"0,0",<30min,1
584849,"3,712216666666667",<30min,1
584904,"77,32225",1-3h,3
584931,"104281,43928333333",>24h,7
584933,"0,0",<30min,1
585094,"61,47345",1-3h,3
585107,"0,0",<30min,1
585174,"77713,89525",>24h,7
585234,"0,0",<30min,1
585297,"15,483983333333333",<30min,1
585439,"0,0",<30min,1
585445,"63353,554083333336",>24h,7
585522,"0,0",<30min,1
585532,"1302,4114166666666",12-24h,6
585559,"31,007816666666667",30-60min,2
585562,"0,0",<30min,1
585757,"0,0",<30min,1
585791,"0,0",<30min,1
585792,"0,0",<30min,1
585809,"5,234966666666667",<30min,1
585870,"7636,986016666667",>24h,7
585948,"285,50458333333336",3-6h,4
585961,"2,4101",<30min,1
585985,"13,410583333333333",<30min,1
585989,"0,0",<30min,1
586004,"1023,1773666666667",12-24h,6
586026,"0,0",<30min,1
586030,"0,0",<30min,1
586031,"1926,0067000000001",>24h,7
586036,"130,37055",1-3h,3
586048,"62096,566133333334",>24h,7
586119,"0,0",<30min,1
586198,"403,7289166666667",6-12h,5
586367,"10165,841833333334",>24h,7
586444,"0,0",<30min,1
586482,"1811,15275",>24h,7
586488,"0,32606666666666667",<30min,1
586498,"0,0",<30min,1
586544,"0,0",<30min,1
586564,"1746,3368333333335",>24h,7
586584,"59,478449999999995",30-60min,2
586611,"34128,962700000004",>24h,7
586708,"35687,663316666665",>24h,7
586799,"20,6916",<30min,1
586820,"2,698583333333333",<30min,1
586844,"6459,184783333333",>24h,7
586872,"0,3495",<30min,1
586931,"0,9851500000000001",<30min,1
586954,"39,66496666666667",30-60min,2
586972,"4,559983333333333",<30min,1
587042,"13904,7691",>24h,7
587086,"0,0",<30min,1
587159,"23,411966666666668",<30min,1
587245,"6,5305",<30min,1
587282,"71886,18205",>24h,7
587284,"17230,07098333333",>24h,7
587334,"0,18663333333333335",<30min,1
587336,"0,0",<30min,1
587349,"0,0",<30min,1
587353,"50347,04561666667",>24h,7
587389,"24734,155133333334",>24h,7
587445,"0,0",<30min,1
587475,"0,0",<30min,1
587543,"78,61098333333332",1-3h,3
587609,"0,0",<30min,1
587629,"32,80743333333333",30-60min,2
587721,"3,9716",<30min,1
587837,"0,0",<30min,1
587848,"0,6388166666666667",<30min,1
587872,"405,73766666666666",6-12h,5
587993,"1717,8122333333333",>24h,7
588014,"0,0",<30min,1
588071,"1777,4691666666665",>24h,7
588140,"17347,496766666667",>24h,7
588166,"6,494233333333333",<30min,1
588244,"0,39675",<30min,1
588257,"14094,652466666668",>24h,7
588260,"7,852816666666667",<30min,1
588268,"0,0",<30min,1
588327,"663,4041666666667",6-12h,5
588334,"0,0",<30min,1
588337,"73,58531666666666",1-3h,3
588362,"1319,62475",12-24h,6
588366,"0,0",<30min,1
588367,"0,0",<30min,1
588529,"0,0",<30min,1
588572,"80,55513333333333",1-3h,3
588580,"38,8869",30-60min,2
588619,"36,236666666666665",30-60min,2
588626,"61,36626666666667",1-3h,3
588674,"0,5149666666666667",<30min,1
588676,"0,0",<30min,1
588704,"0,0",<30min,1
588725,"0,0",<30min,1
588792,"22248,866583333336",>24h,7
588828,"1,0010333333333332",<30min,1
588850,"186,66608333333335",3-6h,4
588923,"12,034783333333333",<30min,1
589028,"1,8262666666666665",<30min,1
589061,"0,0",<30min,1
589065,"0,0",<30min,1
589114,"5514,271333333334",>24h,7
589157,"0,0",<30min,1
589169,"0,0",<30min,1
589174,"11,202483333333333",<30min,1
589494,"0,0",<30min,1
589515,"1292,9355166666667",12-24h,6
589666,"0,0",<30min,1
589714,"0,0",<30min,1
589803,"12858,901266666666",>24h,7
589875,"3,24825",<30min,1
589900,"2426,9764",>24h,7
589949,"2,5679666666666665",<30min,1
589991,"0,0",<30min,1
589992,"0,2831666666666666",<30min,1
590083,"0,0",<30min,1
590171,"351,3018333333333",3-6h,4
590186,"44,0481",30-60min,2
590254,"1259,3095",12-24h,6
590329,"7,30605",<30min,1
590383,"0,0",<30min,1
590432,"0,0",<30min,1
590445,"5758,7320500000005",>24h,7
590466,"8580,254833333332",>24h,7
590493,"0,52305",<30min,1
590499,"0,0",<30min,1
590511,"5941,799916666667",>24h,7
590528,"0,0",<30min,1
590547,"2901,3564333333334",>24h,7
590659,"0,0",<30min,1
590677,"0,0",<30min,1
590702,"0,0",<30min,1
590728,"0,0",<30min,1
590826,"0,0",<30min,1
590890,"2,0294166666666666",<30min,1
590987,"0,0",<30min,1
590994,"0,0",<30min,1
591092,"3,8869833333333332",<30min,1
591218,"0,0",<30min,1
591237,"0,0",<30min,1
591266,"0,0",<30min,1
591372,"2,899016666666667",<30min,1
591391,"1631,6725333333334",>24h,7
591395,"0,0",<30min,1
591452,"8728,82155",>24h,7
591459,"0,35101666666666664",<30min,1
591476,"0,0",<30min,1
591495,"9,795783333333333",<30min,1
591516,"0,0",<30min,1
591520,"2,1729166666666666",<30min,1
591553,"157,02833333333334",1-3h,3
591607,"0,8989166666666667",<30min,1
591622,"0,0",<30min,1
591686,"0,0",<30min,1
591726,"5,1796999999999995",<30min,1
591857,"0,3343166666666667",<30min,1
592069,"0,0",<30min,1
592079,"27050,33556666667",>24h,7
592163,"3,7482333333333333",<30min,1
592268,"0,0",<30min,1
592269,"0,0",<30min,1
592329,"11448,819716666667",>24h,7
592414,"0,0",<30min,1
592493,"0,0",<30min,1
592551,"0,0",<30min,1
592567,"0,0",<30min,1
592597,"0,0",<30min,1
592616,"46127,33183333334",>24h,7
592678,"0,0",<30min,1
592704,"1,5519",<30min,1
592726,"2,138",<30min,1
592793,"0,0",<30min,1
592886,"1984,8180833333333",>24h,7
593014,"111,06811666666667",1-3h,3
593270,"0,0",<30min,1
593286,"0,0",<30min,1
593295,"0,0",<30min,1
593345,"0,0",<30min,1
593374,"0,0",<30min,1
593484,"3961,7718",>24h,7
593539,"0,0",<30min,1
593580,"0,0",<30min,1
593634,"0,0",<30min,1
593695,"5,411416666666667",<30min,1
593728,"0,0",<30min,1
593744,"0,0",<30min,1
593791,"10084,536966666667",>24h,7
593819,"0,0",<30min,1
593858,"11466,687683333334",>24h,7
593861,"3254,5549833333334",>24h,7
593868,"52,5224",30-60min,2
593893,"0,0",<30min,1
593981,,,
594027,"0,0013",<30min,1
594039,"0,0",<30min,1
594090,"10310,201566666667",>24h,7
594134,"953,4777666666666",12-24h,6
594152,"0,0",<30min,1
594234,"0,0",<30min,1
594277,"0,2861",<30min,1
594289,"4345,077783333333",>24h,7
594297,"0,0",<30min,1
594318,"11,774116666666666",<30min,1
594383,"0,63915",<30min,1
594389,"64,07928333333334",1-3h,3
594410,"25,058566666666664",<30min,1
594432,"5735,542333333333",>24h,7
594461,"0,0",<30min,1
594561,"9,244716666666667",<30min,1
594619,"0,3953166666666667",<30min,1
594696,"0,0",<30min,1
594715,"0,9636666666666667",<30min,1
594773,"0,0",<30min,1
594802,"12,57855",<30min,1
594940,"85095,2883",>24h,7
594964,"0,0",<30min,1
594975,"0,2461",<30min,1
594998,"0,15791666666666665",<30min,1
595039,"0,0",<30min,1
595167,"16829,445649999998",>24h,7
595169,"0,0",<30min,1
595190,"74,53038333333333",1-3h,3
595209,"0,0",<30min,1
595303,"1,0156666666666667",<30min,1
595339,"88401,59928333334",>24h,7
595401,"0,0",<30min,1
595441,"0,0",<30min,1
595475,"0,0",<30min,1
595525,"56,89056666666667",30-60min,2
595541,"1794,0897833333333",>24h,7
595548,"7554,477583333334",>24h,7
595561,"0,0",<30min,1
595709,"0,0",<30min,1
595742,"0,19971666666666668",<30min,1
595758,"0,2980333333333334",<30min,1
595906,"0,0",<30min,1
596029,"149997,75163333333",>24h,7
596148,"0,909",<30min,1
596215,"5,932683333333333",<30min,1
596270,"31285,51555",>24h,7
596472,"0,0",<30min,1
596509,"127,51558333333334",1-3h,3
596567,"0,0",<30min,1
596647,"0,0",<30min,1
596734,"14221,796366666667",>24h,7
596769,"0,0",<30min,1
596774,"298,3376666666666",3-6h,4
596782,"1105,4580333333333",12-24h,6
596892,"0,0",<30min,1
596899,"86774,86548333333",>24h,7
596906,"0,0",<30min,1
596926,"0,0",<30min,1
597003,"2186,65295",>24h,7
597012,"1,1682166666666667",<30min,1
597024,"13825,461666666666",>24h,7
597067,"0,0",<30min,1
597149,"19298,064950000004",>24h,7
597154,"0,0",<30min,1
597178,"0,0",<30min,1
597222,"1653,9554666666666",>24h,7
597260,"0,0",<30min,1
597331,"0,43556666666666666",<30min,1
597429,"49,13371666666667",30-60min,2
597511,"13359,838766666666",>24h,7
597531,"0,0",<30min,1
597548,"0,0",<30min,1
597584,"9965,215716666666",>24h,7
597601,"132,16941666666668",1-3h,3
597656,"15,956066666666667",<30min,1
597749,"0,0",<30min,1
597810,"139803,61616666667",>24h,7
597870,"99583,55678333333",>24h,7
597883,"0,0",<30min,1
597993,"4,9478",<30min,1
597997,"1862,1000333333332",>24h,7
598041,"0,0",<30min,1
598135,"0,0",<30min,1
598159,"0,0",<30min,1
598339,"28759,08813333333",>24h,7
598475,"25,706616666666665",<30min,1
598599,"21,245216666666668",<30min,1
598610,"30738,5426",>24h,7
598632,"0,0",<30min,1
598681,"0,0",<30min,1
598716,"10747,238266666665",>24h,7
598820,"0,0",<30min,1
598943,"0,0",<30min,1
598945,"0,0",<30min,1
598961,"13701,002266666668",>24h,7
598989,"3,114116666666667",<30min,1
599124,"0,0",<30min,1
599204,"1,0129166666666667",<30min,1
599274,"0,24225",<30min,1
599339,"0,0",<30min,1
599369,"0,0",<30min,1
599371,"2,733816666666667",<30min,1
599400,"0,9064166666666666",<30min,1
599429,"0,0",<30min,1
599506,"94962,92498333333",>24h,7
599575,"82239,912",>24h,7
599626,"0,0",<30min,1
599702,"6,794066666666667",<30min,1
599743,"0,0",<30min,1
599770,"0,0",<30min,1
599791,"0,0",<30min,1
599798,"2,4132666666666664",<30min,1
599818,"2,4140666666666664",<30min,1
599867,"0,0",<30min,1
599912,"0,00011666666666666667",<30min,1
599976,"185,9141",3-6h,4
600078,"0,0",<30min,1
600111,"0,0",<30min,1
600375,"0,0",<30min,1
600500,"120622,40505",>24h,7
600564,"0,0",<30min,1
600599,"1275,5036",12-24h,6
600688,"0,8143499999999999",<30min,1
600758,"0,0",<30min,1
600837,"0,0",<30min,1
600857,"1299,1352666666667",12-24h,6
600874,"0,0",<30min,1
600875,"1385,8103666666668",12-24h,6
600929,"0,0",<30min,1
600934,"88061,50311666666",>24h,7
600950,"764,61385",12-24h,6
601016,"13,225599999999998",<30min,1
601026,"35847,8833",>24h,7
601103,"1,7884",<30min,1
601114,"1253,5829666666666",12-24h,6
601165,"0,0",<30min,1
601279,"8,98035",<30min,1
601377,"0,0",<30min,1
601386,"0,0",<30min,1
601411,"11,78565",<30min,1
601419,"65,21553333333333",1-3h,3
601493,"0,0",<30min,1
601576,"96,31898333333334",1-3h,3
601583,"2,2045000000000003",<30min,1
601608,"0,0",<30min,1
601648,"0,5787",<30min,1
601657,"0,0",<30min,1
601818,"0,0",<30min,1
601834,"10106,930699999999",>24h,7
601853,"0,0",<30min,1
601970,"79,19265",1-3h,3
602120,"0,0",<30min,1
602221,"0,0",<30min,1
602274,"0,07813333333333333",<30min,1
602307,"0,0",<30min,1
602330,"15170,043249999999",>24h,7
602366,"2779,8627666666666",>24h,7
602436,"0,0",<30min,1
602438,"0,0",<30min,1
602474,"17642,227033333333",>24h,7
602502,"0,0",<30min,1
602506,"0,0",<30min,1
602520,"0,0",<30min,1
602616,"0,0",<30min,1
602642,"1,25245",<30min,1
602829,"0,0007833333333333334",<30min,1
602853,"0,0",<30min,1
602918,"0,0",<30min,1
602967,"2,9009",<30min,1
603085,"63677,92665",>24h,7
603119,"0,0",<30min,1
603293,"3318,422866666667",>24h,7
603337,"0,5153",<30min,1
